ego_lat,ego_lng,f_c,f_1,f_2,dist_to_dest,dist_to_c,dist_to_a1,dist_to_a2
42.256,-108.532,9.08713e+11,4.7802e+06,0,685.642,48.0461,363.971,725.164
42.2555,-108.533,9.05406e+11,4.77964e+06,0,685.629,48.1045,363.992,725.153
42.2551,-108.533,9.02116e+11,4.77909e+06,0,685.616,48.1629,364.014,725.141
42.2546,-108.534,8.98841e+11,4.77853e+06,0,685.603,48.2213,364.035,725.129
42.2541,-108.534,8.95582e+11,4.77797e+06,0,685.59,48.2797,364.056,725.118
42.2536,-108.534,8.92339e+11,4.77741e+06,0,685.577,48.3382,364.078,725.106
42.2531,-108.535,8.89111e+11,4.77685e+06,0,685.564,48.3966,364.099,725.095
42.2526,-108.535,8.85898e+11,4.77629e+06,0,685.551,48.455,364.12,725.083
42.2521,-108.535,8.82701e+11,4.77573e+06,0,685.538,48.5135,364.142,725.071
42.2516,-108.536,8.79519e+11,4.77517e+06,0,685.525,48.5719,364.163,725.06
42.2511,-108.536,8.76352e+11,4.77461e+06,0,685.512,48.6303,364.184,725.048
42.2507,-108.536,8.732e+11,4.77405e+06,0,685.499,48.6888,364.206,725.036
42.2502,-108.537,8.70063e+11,4.77349e+06,0,685.486,48.7472,364.227,725.025
42.2497,-108.537,8.66941e+11,4.77293e+06,0,685.473,48.8057,364.248,725.013
42.2492,-108.537,8.63834e+11,4.77237e+06,0,685.46,48.8641,364.27,725.002
42.2487,-108.538,8.60742e+11,4.77181e+06,0,685.447,48.9226,364.291,724.99
42.2482,-108.538,8.57664e+11,4.77125e+06,0,685.434,48.981,364.312,724.978
42.2477,-108.538,8.54601e+11,4.77069e+06,0,685.421,49.0395,364.334,724.967
42.2472,-108.539,8.51552e+11,4.77013e+06,0,685.408,49.0979,364.355,724.955
42.2468,-108.539,8.48517e+11,4.76957e+06,0,685.395,49.1564,364.377,724.943
42.2463,-108.54,8.45497e+11,4.76901e+06,0,685.382,49.2148,364.398,724.932
42.2458,-108.54,8.42491e+11,4.76845e+06,0,685.369,49.2733,364.419,724.92
42.2453,-108.54,8.39499e+11,4.76789e+06,0,685.356,49.3318,364.441,724.908
42.2448,-108.541,8.36521e+11,4.76733e+06,0,685.343,49.3902,364.462,724.897
42.2443,-108.541,8.33558e+11,4.76677e+06,0,685.33,49.4487,364.483,724.885
42.2438,-108.541,8.30608e+11,4.76622e+06,0,685.317,49.5072,364.505,724.873
42.2433,-108.542,8.27672e+11,4.76566e+06,0,685.304,49.5656,364.526,724.862
42.2429,-108.542,8.24749e+11,4.7651e+06,0,685.291,49.6241,364.548,724.85
42.2424,-108.542,8.21841e+11,4.76454e+06,0,685.278,49.6826,364.569,724.838
42.2419,-108.543,8.18946e+11,4.76398e+06,0,685.265,49.7411,364.591,724.827
42.2414,-108.543,8.16064e+11,4.76342e+06,0,685.252,49.7995,364.612,724.815
42.2409,-108.543,8.13196e+11,4.76286e+06,0,685.239,49.858,364.633,724.803
42.2404,-108.544,8.10341e+11,4.7623e+06,0,685.226,49.9165,364.655,724.792
42.2399,-108.544,8.075e+11,4.76174e+06,0,685.213,49.975,364.676,724.78
42.2395,-108.545,8.04671e+11,4.76118e+06,0,685.199,50.0335,364.698,724.768
42.239,-108.545,8.01856e+11,4.76062e+06,0,685.186,50.092,364.719,724.756
42.2385,-108.545,7.99054e+11,4.76006e+06,0,685.173,50.1504,364.741,724.745
42.238,-108.546,7.96265e+11,4.7595e+06,0,685.16,50.2089,364.762,724.733
42.2375,-108.546,7.93489e+11,4.75894e+06,0,685.147,50.2674,364.784,724.721
42.237,-108.546,7.90725e+11,4.75838e+06,0,685.134,50.3259,364.805,724.71
42.2365,-108.547,7.87974e+11,4.75782e+06,0,685.121,50.3844,364.826,724.698
42.2361,-108.547,7.85237e+11,4.75726e+06,0,685.108,50.4429,364.848,724.686
42.2356,-108.547,7.82511e+11,4.7567e+06,0,685.095,50.5014,364.869,724.674
42.2351,-108.548,7.79798e+11,4.75614e+06,0,685.082,50.5599,364.891,724.663
42.2346,-108.548,7.77098e+11,4.75558e+06,0,685.068,50.6184,364.912,724.651
42.2341,-108.548,7.7441e+11,4.75501e+06,0,685.055,50.6769,364.934,724.639
42.2336,-108.549,7.71735e+11,4.75445e+06,0,685.042,50.7354,364.955,724.628
42.2332,-108.549,7.69072e+11,4.75389e+06,0,685.029,50.7939,364.977,724.616
42.2327,-108.549,7.66421e+11,4.75333e+06,0,685.016,50.8524,364.998,724.604
42.2322,-108.55,7.63782e+11,4.75277e+06,0,685.003,50.9109,365.02,724.592
42.2317,-108.55,7.61155e+11,4.75221e+06,0,684.99,50.9694,365.041,724.581
42.2312,-108.551,7.5854e+11,4.75165e+06,0,684.976,51.0279,365.063,724.569
42.2307,-108.551,7.55937e+11,4.75109e+06,0,684.963,51.0864,365.084,724.557
42.2303,-108.551,7.53346e+11,4.75053e+06,0,684.95,51.1449,365.106,724.545
42.2298,-108.552,7.50767e+11,4.74997e+06,0,684.937,51.2034,365.128,724.534
42.2293,-108.552,7.482e+11,4.74941e+06,0,684.924,51.2619,365.149,724.522
42.2288,-108.552,7.45644e+11,4.74885e+06,0,684.911,51.3204,365.171,724.51
42.2283,-108.553,7.431e+11,4.74829e+06,0,684.898,51.3789,365.192,724.498
42.2278,-108.553,7.40567e+11,4.74773e+06,0,684.884,51.4374,365.214,724.487
42.2274,-108.553,7.38046e+11,4.74717e+06,0,684.871,51.4959,365.235,724.475
42.2269,-108.554,7.35536e+11,4.74661e+06,0,684.858,51.5544,365.257,724.463
42.2264,-108.554,7.33038e+11,4.74605e+06,0,684.845,51.6129,365.278,724.451
42.2259,-108.554,7.30551e+11,4.74549e+06,0,684.832,51.6714,365.3,724.439
42.2254,-108.555,7.28075e+11,4.74493e+06,0,684.818,51.7299,365.322,724.428
42.2249,-108.555,7.2561e+11,4.74437e+06,0,684.805,51.7884,365.343,724.416
42.2245,-108.556,7.23157e+11,4.74381e+06,0,684.792,51.8469,365.365,724.404
42.224,-108.556,7.20714e+11,4.74325e+06,0,684.779,51.9054,365.386,724.392
42.2235,-108.556,7.18283e+11,4.74269e+06,0,684.766,51.9639,365.408,724.38
42.223,-108.557,7.15862e+11,4.74213e+06,0,684.753,52.0224,365.429,724.369
42.2225,-108.557,7.13453e+11,4.74157e+06,0,684.739,52.0809,365.451,724.357
42.2221,-108.557,7.11054e+11,4.741e+06,0,684.726,52.1394,365.473,724.345
42.2216,-108.558,7.08666e+11,4.74044e+06,0,684.713,52.1979,365.494,724.333
42.2211,-108.558,7.06288e+11,4.73988e+06,0,684.7,52.2564,365.516,724.321
42.2206,-108.558,7.03922e+11,4.73932e+06,0,684.686,52.3149,365.538,724.31
42.2201,-108.559,7.01565e+11,4.73876e+06,0,684.673,52.3734,365.559,724.298
42.2197,-108.559,6.9922e+11,4.7382e+06,0,684.66,52.4319,365.581,724.286
42.2192,-108.559,6.96885e+11,4.73764e+06,0,684.647,52.4904,365.602,724.274
42.2187,-108.56,6.9456e+11,4.73708e+06,0,684.634,52.5489,365.624,724.262
42.2182,-108.56,6.92245e+11,4.73652e+06,0,684.62,52.6074,365.646,724.25
42.2177,-108.561,6.89941e+11,4.73596e+06,0,684.607,52.6659,365.667,724.239
42.2173,-108.561,6.87647e+11,4.7354e+06,0,684.594,52.7244,365.689,724.227
42.2168,-108.561,6.85364e+11,4.73484e+06,0,684.581,52.7829,365.711,724.215
42.2163,-108.562,6.8309e+11,4.73428e+06,0,684.567,52.8414,365.732,724.203
42.2158,-108.562,6.80826e+11,4.73372e+06,0,684.554,52.8999,365.754,724.191
42.2153,-108.562,6.78573e+11,4.73315e+06,0,684.541,52.9584,365.776,724.179
42.2149,-108.563,6.76329e+11,4.73259e+06,0,684.528,53.0169,365.797,724.168
42.2144,-108.563,6.74096e+11,4.73203e+06,0,684.514,53.0754,365.819,724.156
42.2139,-108.563,6.71872e+11,4.73147e+06,0,684.501,53.1339,365.841,724.144
42.2134,-108.564,6.69658e+11,4.73091e+06,0,684.488,53.1923,365.862,724.132
42.2129,-108.564,6.67454e+11,4.73035e+06,0,684.474,53.2508,365.884,724.12
42.2125,-108.564,6.65259e+11,4.72979e+06,0,684.461,53.3093,365.906,724.108
42.212,-108.565,6.63074e+11,4.72923e+06,0,684.448,53.3678,365.927,724.096
42.2115,-108.565,6.60899e+11,4.72867e+06,0,684.435,53.4263,365.949,724.084
42.211,-108.566,6.58733e+11,4.72811e+06,0,684.421,53.4848,365.971,724.073
42.2106,-108.566,6.56577e+11,4.72754e+06,0,684.408,53.5433,365.993,724.061
42.2101,-108.566,6.5443e+11,4.72698e+06,0,684.395,53.6018,366.014,724.049
42.2096,-108.567,6.52293e+11,4.72642e+06,0,684.381,53.6602,366.036,724.037
42.2091,-108.567,6.50165e+11,4.72586e+06,0,684.368,53.7187,366.058,724.025
42.2086,-108.567,6.48046e+11,4.7253e+06,0,684.355,53.7772,366.08,724.013
42.2082,-108.568,6.45937e+11,4.72474e+06,0,684.341,53.8357,366.101,724.001
42.2077,-108.568,6.43836e+11,4.72418e+06,0,684.328,53.8941,366.123,723.989
42.2072,-108.568,6.41745e+11,4.72362e+06,0,684.315,53.9526,366.145,723.977
42.2067,-108.569,6.39663e+11,4.72306e+06,0,684.301,54.0111,366.166,723.966
42.2063,-108.569,6.3759e+11,4.7225e+06,0,684.288,54.0696,366.188,723.954
42.2058,-108.57,6.35526e+11,4.72193e+06,0,684.275,54.128,366.21,723.942
42.2053,-108.57,6.33471e+11,4.72137e+06,0,684.261,54.1865,366.232,723.93
42.2048,-108.57,6.31425e+11,4.72081e+06,0,684.248,54.245,366.254,723.918
42.2043,-108.571,6.29388e+11,4.72025e+06,0,684.235,54.3034,366.275,723.906
42.2039,-108.571,6.27359e+11,4.71969e+06,0,684.221,54.3619,366.297,723.894
42.2034,-108.571,6.25339e+11,4.71913e+06,0,684.208,54.4204,366.319,723.882
42.2029,-108.572,6.23328e+11,4.71857e+06,0,684.195,54.4788,366.341,723.87
42.2024,-108.572,6.21326e+11,4.71801e+06,0,684.181,54.5373,366.362,723.858
42.202,-108.572,6.19332e+11,4.71744e+06,0,684.168,54.5958,366.384,723.846
42.2015,-108.573,6.17347e+11,4.71688e+06,0,684.155,54.6542,366.406,723.834
42.201,-108.573,6.15371e+11,4.71632e+06,0,684.141,54.7127,366.428,723.822
42.2005,-108.573,6.13403e+11,4.71576e+06,0,684.128,54.7711,366.45,723.81
42.2001,-108.574,6.11443e+11,4.7152e+06,0,684.115,54.8296,366.471,723.798
42.1996,-108.574,6.09492e+11,4.71464e+06,0,684.101,54.888,366.493,723.787
42.1991,-108.575,6.07549e+11,4.71408e+06,0,684.088,54.9465,366.515,723.775
42.1986,-108.575,6.05614e+11,4.71351e+06,0,684.074,55.0049,366.537,723.763
42.1982,-108.575,6.03688e+11,4.71295e+06,0,684.061,55.0633,366.559,723.751
42.1977,-108.576,6.0177e+11,4.71239e+06,0,684.048,55.1218,366.581,723.739
42.1972,-108.576,5.9986e+11,4.71183e+06,0,684.034,55.1802,366.602,723.727
42.1967,-108.576,5.97959e+11,4.71127e+06,0,684.021,55.2387,366.624,723.715
42.1963,-108.577,5.96065e+11,4.71071e+06,0,684.007,55.2971,366.646,723.703
42.1958,-108.577,5.94179e+11,4.71015e+06,0,683.994,55.3555,366.668,723.691
42.1953,-108.577,5.92302e+11,4.70958e+06,0,683.981,55.4139,366.69,723.679
42.1948,-108.578,5.90432e+11,4.70902e+06,0,683.967,55.4724,366.712,723.667
42.1944,-108.578,5.88571e+11,4.70846e+06,0,683.954,55.5308,366.734,723.655
42.1939,-108.579,5.86717e+11,4.7079e+06,0,683.94,55.5892,366.755,723.643
42.1934,-108.579,5.84871e+11,4.70734e+06,0,683.927,55.6476,366.777,723.631
42.1929,-108.579,5.83033e+11,4.70678e+06,0,683.913,55.7061,366.799,723.619
42.1925,-108.58,5.81203e+11,4.70622e+06,0,683.9,55.7645,366.821,723.607
42.192,-108.58,5.7938e+11,4.70565e+06,0,683.887,55.8229,366.843,723.595
42.1915,-108.58,5.77565e+11,4.70509e+06,0,683.873,55.8813,366.865,723.583
42.1911,-108.581,5.75758e+11,4.70453e+06,0,683.86,55.9397,366.887,723.571
42.1906,-108.581,5.73958e+11,4.70397e+06,0,683.846,55.9981,366.909,723.559
42.1901,-108.581,5.72166e+11,4.70341e+06,0,683.833,56.0565,366.931,723.547
42.1896,-108.582,5.70382e+11,4.70285e+06,0,683.819,56.1149,366.952,723.535
42.1892,-108.582,5.68605e+11,4.70228e+06,0,683.806,56.1733,366.974,723.523
42.1887,-108.582,5.66835e+11,4.70172e+06,0,683.792,56.2317,366.996,723.511
42.1882,-108.583,5.65073e+11,4.70116e+06,0,683.779,56.2901,367.018,723.499
42.1877,-108.583,5.63319e+11,4.7006e+06,0,683.765,56.3485,367.04,723.487
42.1873,-108.584,5.61571e+11,4.70004e+06,0,683.752,56.4069,367.062,723.475
42.1868,-108.584,5.59831e+11,4.69948e+06,0,683.738,56.4652,367.084,723.463
42.1863,-108.584,5.58098e+11,4.69891e+06,0,683.725,56.5236,367.106,723.45
42.1859,-108.585,5.56373e+11,4.69835e+06,0,683.712,56.582,367.128,723.438
42.1854,-108.585,5.54654e+11,4.69779e+06,0,683.698,56.6404,367.15,723.426
42.1849,-108.585,5.52943e+11,4.69723e+06,0,683.685,56.6987,367.172,723.414
42.1844,-108.586,5.51239e+11,4.69667e+06,0,683.671,56.7571,367.194,723.402
42.184,-108.586,5.49542e+11,4.69611e+06,0,683.658,56.8155,367.216,723.39
42.1835,-108.586,5.47852e+11,4.69554e+06,0,683.644,56.8738,367.238,723.378
42.183,-108.587,5.46169e+11,4.69498e+06,0,683.631,56.9322,367.26,723.366
42.1826,-108.587,5.44493e+11,4.69442e+06,0,683.617,56.9905,367.282,723.354
42.1821,-108.588,5.42824e+11,4.69386e+06,0,683.603,57.0489,367.304,723.342
42.1816,-108.588,5.41162e+11,4.6933e+06,0,683.59,57.1072,367.326,723.33
42.1812,-108.588,5.39506e+11,4.69273e+06,0,683.576,57.1656,367.348,723.318
42.1807,-108.589,5.37858e+11,4.69217e+06,0,683.563,57.2239,367.37,723.306
42.1802,-108.589,5.36216e+11,4.69161e+06,0,683.549,57.2823,367.392,723.294
42.1797,-108.589,5.34581e+11,4.69105e+06,0,683.536,57.3406,367.414,723.281
42.1793,-108.59,5.32953e+11,4.69049e+06,0,683.522,57.3989,367.436,723.269
42.1788,-108.59,5.31332e+11,4.68993e+06,0,683.509,57.4573,367.458,723.257
42.1783,-108.59,5.29717e+11,4.68936e+06,0,683.495,57.5156,367.48,723.245
42.1779,-108.591,5.28109e+11,4.6888e+06,0,683.482,57.5739,367.502,723.233
42.1774,-108.591,5.26507e+11,4.68824e+06,0,683.468,57.6322,367.524,723.221
42.1769,-108.592,5.24912e+11,4.68768e+06,0,683.455,57.6905,367.546,723.209
42.1765,-108.592,5.23324e+11,4.68712e+06,0,683.441,57.7488,367.568,723.197
42.176,-108.592,5.21742e+11,4.68655e+06,0,683.427,57.8072,367.59,723.185
42.1755,-108.593,5.20166e+11,4.68599e+06,0,683.414,57.8655,367.612,723.173
42.1751,-108.593,5.18597e+11,4.68543e+06,0,683.4,57.9238,367.634,723.16
42.1746,-108.593,5.17035e+11,4.68487e+06,0,683.387,57.9821,367.656,723.148
42.1741,-108.594,5.15478e+11,4.68431e+06,0,683.373,58.0403,367.678,723.136
42.1736,-108.594,5.13928e+11,4.68374e+06,0,683.36,58.0986,367.7,723.124
42.1732,-108.594,5.12385e+11,4.68318e+06,0,683.346,58.1569,367.722,723.112
42.1727,-108.595,5.10847e+11,4.68262e+06,0,683.332,58.2152,367.744,723.1
42.1722,-108.595,5.09316e+11,4.68206e+06,0,683.319,58.2735,367.766,723.088
42.1718,-108.596,5.07791e+11,4.6815e+06,0,683.305,58.3318,367.788,723.075
42.1713,-108.596,5.06273e+11,4.68093e+06,0,683.292,58.39,367.81,723.063
42.1708,-108.596,5.0476e+11,4.68037e+06,0,683.278,58.4483,367.832,723.051
42.1704,-108.597,5.03254e+11,4.67981e+06,0,683.264,58.5066,367.854,723.039
42.1699,-108.597,5.01753e+11,4.67925e+06,0,683.251,58.5648,367.877,723.027
42.1694,-108.597,5.00259e+11,4.67869e+06,0,683.237,58.6231,367.899,723.015
42.169,-108.598,4.98771e+11,4.67812e+06,0,683.223,58.6813,367.921,723.002
42.1685,-108.598,4.97288e+11,4.67756e+06,0,683.21,58.7396,367.943,722.99
42.168,-108.598,4.95812e+11,4.677e+06,0,683.196,58.7978,367.965,722.978
42.1676,-108.599,4.94342e+11,4.67644e+06,0,683.183,58.856,367.987,722.966
42.1671,-108.599,4.92877e+11,4.67587e+06,0,683.169,58.9143,368.009,722.954
42.1666,-108.6,4.91419e+11,4.67531e+06,0,683.155,58.9725,368.031,722.942
42.1662,-108.6,4.89966e+11,4.67475e+06,0,683.142,59.0307,368.053,722.929
42.1657,-108.6,4.88519e+11,4.67419e+06,0,683.128,59.0889,368.076,722.917
42.1652,-108.601,4.87078e+11,4.67363e+06,0,683.114,59.1472,368.098,722.905
42.1648,-108.601,4.85643e+11,4.67306e+06,0,683.101,59.2054,368.12,722.893
42.1643,-108.601,4.84213e+11,4.6725e+06,0,683.087,59.2636,368.142,722.881
42.1638,-108.602,4.82789e+11,4.67194e+06,0,683.073,59.3218,368.164,722.868
42.1634,-108.602,4.81371e+11,4.67138e+06,0,683.06,59.38,368.186,722.856
42.1629,-108.602,4.79959e+11,4.67082e+06,0,683.046,59.4382,368.208,722.844
42.1624,-108.603,4.78552e+11,4.67025e+06,0,683.032,59.4964,368.231,722.832
42.162,-108.603,4.7715e+11,4.66969e+06,0,683.019,59.5546,368.253,722.82
42.1615,-108.604,4.75755e+11,4.66913e+06,0,683.005,59.6127,368.275,722.807
42.1611,-108.604,4.74364e+11,4.66857e+06,0,682.991,59.6709,368.297,722.795
42.1606,-108.604,4.7298e+11,4.668e+06,0,682.978,59.7291,368.319,722.783
42.1601,-108.605,4.71601e+11,4.66744e+06,0,682.964,59.7873,368.342,722.771
42.1597,-108.605,4.70227e+11,4.66688e+06,0,682.95,59.8454,368.364,722.758
42.1592,-108.605,4.68859e+11,4.66632e+06,0,682.936,59.9036,368.386,722.746
42.1587,-108.606,4.67496e+11,4.66575e+06,0,682.923,59.9617,368.408,722.734
42.1583,-108.606,4.66138e+11,4.66519e+06,0,682.909,60.0199,368.43,722.722
42.1578,-108.606,4.64786e+11,4.66463e+06,0,682.895,60.078,368.453,722.71
42.1573,-108.607,4.63439e+11,4.66407e+06,0,682.882,60.1362,368.475,722.697
42.1569,-108.607,4.62098e+11,4.66351e+06,0,682.868,60.1943,368.497,722.685
42.1564,-108.608,4.60762e+11,4.66294e+06,0,682.854,60.2525,368.519,722.673
42.156,-108.608,4.59431e+11,4.66238e+06,0,682.84,60.3106,368.541,722.661
42.1555,-108.608,4.58105e+11,4.66182e+06,0,682.827,60.3687,368.564,722.648
42.155,-108.609,4.56784e+11,4.66126e+06,0,682.813,60.4268,368.586,722.636
42.1546,-108.609,4.55469e+11,4.66069e+06,0,682.799,60.4849,368.608,722.624
42.1541,-108.609,4.54159e+11,4.66013e+06,0,682.785,60.543,368.63,722.611
42.1536,-108.61,4.52854e+11,4.65957e+06,0,682.772,60.6011,368.653,722.599
42.1532,-108.61,4.51554e+11,4.65901e+06,0,682.758,60.6592,368.675,722.587
42.1527,-108.61,4.50259e+11,4.65844e+06,0,682.744,60.7173,368.697,722.575
42.1523,-108.611,4.48969e+11,4.65788e+06,0,682.73,60.7754,368.719,722.562
42.1518,-108.611,4.47684e+11,4.65732e+06,0,682.717,60.8335,368.742,722.55
42.1513,-108.612,4.46405e+11,4.65676e+06,0,682.703,60.8916,368.764,722.538
42.1509,-108.612,4.4513e+11,4.65619e+06,0,682.689,60.9497,368.786,722.525
42.1504,-108.612,4.4386e+11,4.65563e+06,0,682.675,61.0077,368.808,722.513
42.1499,-108.613,4.42595e+11,4.65507e+06,0,682.662,61.0658,368.831,722.501
42.1495,-108.613,4.41335e+11,4.65451e+06,0,682.648,61.1238,368.853,722.489
42.149,-108.613,4.4008e+11,4.65394e+06,0,682.634,61.1819,368.875,722.476
42.1486,-108.614,4.3883e+11,4.65338e+06,0,682.62,61.2399,368.898,722.464
42.1481,-108.614,4.37584e+11,4.65282e+06,0,682.606,61.298,368.92,722.452
42.1476,-108.614,4.36344e+11,4.65226e+06,0,682.593,61.356,368.942,722.439
42.1472,-108.615,4.35108e+11,4.65169e+06,0,682.579,61.4141,368.964,722.427
42.1467,-108.615,4.33877e+11,4.65113e+06,0,682.565,61.4721,368.987,722.415
42.1463,-108.616,4.32651e+11,4.65057e+06,0,682.551,61.5301,369.009,722.402
42.1458,-108.616,4.31429e+11,4.65001e+06,0,682.537,61.5881,369.031,722.39
42.1453,-108.616,4.30212e+11,4.64944e+06,0,682.524,61.6461,369.054,722.378
42.1449,-108.617,4.29e+11,4.64888e+06,0,682.51,61.7041,369.076,722.365
42.1444,-108.617,4.27793e+11,4.64832e+06,0,682.496,61.7621,369.098,722.353
42.144,-108.617,4.2659e+11,4.64776e+06,0,682.482,61.8201,369.121,722.341
42.1435,-108.618,4.25392e+11,4.64719e+06,0,682.468,61.8781,369.143,722.328
42.143,-108.618,4.24198e+11,4.64663e+06,0,682.454,61.9361,369.165,722.316
42.1426,-108.618,4.23009e+11,4.64607e+06,0,682.441,61.9941,369.188,722.304
42.1421,-108.619,4.21825e+11,4.64551e+06,0,682.427,62.052,369.21,722.291
42.1417,-108.619,4.20645e+11,4.64494e+06,0,682.413,62.11,369.232,722.279
42.1412,-108.62,4.19469e+11,4.64438e+06,0,682.399,62.168,369.255,722.266
42.1407,-108.62,4.18298e+11,4.64382e+06,0,682.385,62.2259,369.277,722.254
42.1403,-108.62,4.17132e+11,4.64326e+06,0,682.371,62.2839,369.3,722.242
42.1398,-108.621,4.1597e+11,4.64269e+06,0,682.357,62.3418,369.322,722.229
42.1394,-108.621,4.14812e+11,4.64213e+06,0,682.344,62.3998,369.344,722.217
42.1389,-108.621,4.13659e+11,4.64157e+06,0,682.33,62.4577,369.367,722.205
42.1385,-108.622,4.1251e+11,4.64101e+06,0,682.316,62.5156,369.389,722.192
42.138,-108.622,4.11366e+11,4.64044e+06,0,682.302,62.5735,369.411,722.18
42.1375,-108.623,4.10226e+11,4.63988e+06,0,682.288,62.6315,369.434,722.167
42.1371,-108.623,4.0909e+11,4.63932e+06,0,682.274,62.6894,369.456,722.155
42.1366,-108.623,4.07958e+11,4.63876e+06,0,682.26,62.7473,369.479,722.143
42.1362,-108.624,4.06831e+11,4.63819e+06,0,682.246,62.8052,369.501,722.13
42.1357,-108.624,4.05708e+11,4.63763e+06,0,682.232,62.8631,369.524,722.118
42.1352,-108.624,4.04589e+11,4.63707e+06,0,682.219,62.921,369.546,722.105
42.1348,-108.625,4.03475e+11,4.6365e+06,0,682.205,62.9788,369.568,722.093
42.1343,-108.625,4.02365e+11,4.63594e+06,0,682.191,63.0367,369.591,722.081
42.1339,-108.625,4.01258e+11,4.63538e+06,0,682.177,63.0946,369.613,722.068
42.1334,-108.626,4.00156e+11,4.63482e+06,0,682.163,63.1524,369.636,722.056
42.133,-108.626,3.99059e+11,4.63425e+06,0,682.149,63.2103,369.658,722.043
42.1325,-108.627,3.97965e+11,4.63369e+06,0,682.135,63.2682,369.681,722.031
42.1321,-108.627,3.96875e+11,4.63313e+06,0,682.121,63.326,369.703,722.018
42.1316,-108.627,3.9579e+11,4.63257e+06,0,682.107,63.3838,369.725,722.006
42.1311,-108.628,3.94709e+11,4.632e+06,0,682.093,63.4417,369.748,721.994
42.1307,-108.628,3.93631e+11,4.63144e+06,0,682.079,63.4995,369.77,721.981
42.1302,-108.628,3.92558e+11,4.63088e+06,0,682.065,63.5573,369.793,721.969
42.1298,-108.629,3.91488e+11,4.63032e+06,0,682.051,63.6151,369.815,721.956
42.1293,-108.629,3.90423e+11,4.62975e+06,0,682.037,63.6729,369.838,721.944
42.1289,-108.629,3.89362e+11,4.62919e+06,0,682.023,63.7307,369.86,721.931
42.1284,-108.63,3.88304e+11,4.62863e+06,0,682.009,63.7885,369.883,721.919
42.128,-108.63,3.87251e+11,4.62806e+06,0,681.995,63.8463,369.905,721.906
42.1275,-108.631,3.86201e+11,4.6275e+06,0,681.982,63.9041,369.928,721.894
42.127,-108.631,3.85156e+11,4.62694e+06,0,681.968,63.9619,369.95,721.881
42.1266,-108.631,3.84114e+11,4.62638e+06,0,681.954,64.0197,369.973,721.869
42.1261,-108.632,3.83076e+11,4.62581e+06,0,681.94,64.0774,369.995,721.857
42.1257,-108.632,3.82042e+11,4.62525e+06,0,681.926,64.1352,370.018,721.844
42.1252,-108.632,3.81012e+11,4.62469e+06,0,681.912,64.1929,370.04,721.832
42.1248,-108.633,3.79985e+11,4.62413e+06,0,681.898,64.2507,370.063,721.819
42.1243,-108.633,3.78963e+11,4.62356e+06,0,681.884,64.3084,370.085,721.807
42.1239,-108.634,3.77944e+11,4.623e+06,0,681.87,64.3662,370.108,721.794
42.1234,-108.634,3.76929e+11,4.62244e+06,0,681.856,64.4239,370.13,721.782
42.123,-108.634,3.75918e+11,4.62187e+06,0,681.842,64.4816,370.153,721.769
42.1225,-108.635,3.7491e+11,4.62131e+06,0,681.828,64.5393,370.175,721.757
42.1221,-108.635,3.73906e+11,4.62075e+06,0,681.814,64.597,370.198,721.744
42.1216,-108.635,3.72906e+11,4.62019e+06,0,681.799,64.6547,370.22,721.732
42.1211,-108.636,3.7191e+11,4.61962e+06,0,681.785,64.7124,370.243,721.719
42.1207,-108.636,3.70917e+11,4.61906e+06,0,681.771,64.7701,370.266,721.707
42.1202,-108.636,3.69928e+11,4.6185e+06,0,681.757,64.8278,370.288,721.694
42.1198,-108.637,3.68942e+11,4.61793e+06,0,681.743,64.8855,370.311,721.681
42.1193,-108.637,3.6796e+11,4.61737e+06,0,681.729,64.9431,370.333,721.669
42.1189,-108.638,3.66982e+11,4.61681e+06,0,681.715,65.0008,370.356,721.656
42.1184,-108.638,3.66007e+11,4.61625e+06,0,681.701,65.0585,370.378,721.644
42.118,-108.638,3.65036e+11,4.61568e+06,0,681.687,65.1161,370.401,721.631
42.1175,-108.639,3.64068e+11,4.61512e+06,0,681.673,65.1737,370.424,721.619
42.1171,-108.639,3.63104e+11,4.61456e+06,0,681.659,65.2314,370.446,721.606
42.1166,-108.639,3.62143e+11,4.614e+06,0,681.645,65.289,370.469,721.594
42.1162,-108.64,3.61186e+11,4.61343e+06,0,681.631,65.3466,370.491,721.581
42.1157,-108.64,3.60232e+11,4.61287e+06,0,681.617,65.4042,370.514,721.569
42.1153,-108.641,3.59282e+11,4.61231e+06,0,681.603,65.4618,370.537,721.556
42.1148,-108.641,3.58335e+11,4.61174e+06,0,681.589,65.5194,370.559,721.543
42.1144,-108.641,3.57392e+11,4.61118e+06,0,681.575,65.577,370.582,721.531
42.1139,-108.642,3.56452e+11,4.61062e+06,0,681.56,65.6346,370.604,721.518
42.1135,-108.642,3.55516e+11,4.61006e+06,0,681.546,65.6922,370.627,721.506
42.113,-108.642,3.54583e+11,4.60949e+06,0,681.532,65.7498,370.65,721.493
42.1126,-108.643,3.53653e+11,4.60893e+06,0,681.518,65.8073,370.672,721.481
42.1121,-108.643,3.52727e+11,4.60837e+06,0,681.504,65.8649,370.695,721.468
42.1117,-108.643,3.51804e+11,4.6078e+06,0,681.49,65.9225,370.718,721.455
42.1112,-108.644,3.50884e+11,4.60724e+06,0,681.476,65.98,370.74,721.443
42.1108,-108.644,3.49968e+11,4.60668e+06,0,681.462,66.0375,370.763,721.43
42.1103,-108.645,3.49055e+11,4.60612e+06,0,681.448,66.0951,370.785,721.418
